name,x,y,z,vx,vy,vz,ax,ay,az,mass
body602,-638553046312.4122,-3069666628567.515,0.0,6369.740609247055,-1325.0355046380655,0.0,0.0,0.0,0.0,1.9049041429961307e+23
body603,5779412682610.552,188220992263.53375,0.0,-155.94191676881562,4788.268729677196,0.0,0.0,0.0,0.0,5.95317309201655e+23
body604,-5798757602486.666,3840052523761.834,0.0,-2411.904072325194,-3642.149941783376,0.0,0.0,0.0,0.0,9.415288887365364e+23
body605,-6513585080472.212,929170064967.927,0.0,-634.26254990855,-4446.250732721569,0.0,0.0,0.0,0.0,2.795103772008415e+23
body606,-3118850519474.2505,6503607655521.228,0.0,-3867.820437907755,-1854.8403318519267,0.0,0.0,0.0,0.0,6.813081261012429e+23
body607,5752266225105.825,3623216961516.4404,0.0,-2354.853242042073,3738.5955390345184,0.0,0.0,0.0,0.0,6.167200178578359e+23
body608,-678757639708.1423,-3980249641714.854,0.0,5651.625086307454,-963.7796744941435,0.0,0.0,0.0,0.0,9.430024417755634e+23
body609,3101657016698.816,6093474325730.861,0.0,-3926.35458357446,1998.5651195355788,0.0,0.0,0.0,0.0,8.940204758483498e+23
body610,1204755610503.067,-665924395153.261,0.0,4750.095532417358,8593.624568729454,0.0,0.0,0.0,0.0,9.974546227796589e+23
body611,-3013356326118.6797,87423385700.92155,0.0,-192.41702906591905,-6632.333753034195,0.0,0.0,0.0,0.0,9.429478702999865e+23
body612,6436083635153.131,-3226563478549.484,0.0,1924.1793789629328,3838.1948764912595,0.0,0.0,0.0,0.0,8.890688511261311e+23
body613,-130546398979.82355,-59400640091.90251,0.0,12598.48793762247,-27688.038888179606,0.0,0.0,0.0,0.0,1.965706216961842e+23
body614,-1584466895710.1677,7181347813701.989,0.0,-4148.396945333183,-915.2874642284212,0.0,0.0,0.0,0.0,9.90189523079851e+23
body615,-4095051351030.74,156709650914.4959,0.0,-217.6184554153452,-5686.687097172256,0.0,0.0,0.0,0.0,9.44704451566785e+23
body616,-6248768025046.005,1272748616002.137,0.0,-910.4933208527775,-4470.216253885313,0.0,0.0,0.0,0.0,2.7353025844642877e+23
body617,474964397107.70465,775008738693.9424,0.0,-10302.595477781577,6313.9495149376935,0.0,0.0,0.0,0.0,5.130230239291251e+23
body618,772600399571.4005,1822932879090.138,0.0,-7538.2779740819,3194.89359244147,0.0,0.0,0.0,0.0,7.629561059430312e+23
body619,-5400840852186.349,-2450071012170.2812,0.0,1954.3267772117927,-4308.041621837515,0.0,0.0,0.0,0.0,7.81554475231805e+23
body620,850165163879.5735,-1079872982674.964,0.0,7721.123436090027,6078.7058077122865,0.0,0.0,0.0,0.0,9.073384856055777e+23
body621,-6170276136664.519,-594242752664.3945,0.0,443.57338885500565,-4605.811823265412,0.0,0.0,0.0,0.0,1.7806399286352032e+23
body622,2004306434536.1719,4614264532745.095,0.0,-4711.031502778127,2046.3392784079101,0.0,0.0,0.0,0.0,2.2655068807086858e+23
body623,30321389185.866898,2470949055143.0806,0.0,-7327.987503489088,89.92284182467517,0.0,0.0,0.0,0.0,3.347067493588994e+23
body624,42928429636.75388,-1818375321992.1353,0.0,8539.695931753533,201.60619839688985,0.0,0.0,0.0,0.0,9.586313403894213e+23
body625,-391816124909.6566,-2277308725307.6406,0.0,7468.8317634220275,-1285.0294238216861,0.0,0.0,0.0,0.0,1.1029216077475118e+23
body626,-1729727769251.549,-4601059684321.788,0.0,4863.823399407666,-1828.5114682077913,0.0,0.0,0.0,0.0,1.5591189862048248e+23
body627,-332022109748.98364,890388015361.78,0.0,-11073.08189763589,-4129.107703210177,0.0,0.0,0.0,0.0,4.6487495167155755e+23
body628,3001209046362.8823,-2324403290937.9976,0.0,3620.568349199492,4674.783642303186,0.0,0.0,0.0,0.0,7.332013315920303e+23
body629,1759433629750.5884,1599259637067.0151,0.0,-5025.2963616633415,5528.6053704131955,0.0,0.0,0.0,0.0,9.245173472655718e+23
body630,-1698472278765.669,-1490315497554.1584,0.0,5054.671572600864,-5760.672527674261,0.0,0.0,0.0,0.0,2.9721574084180952e+23
body631,607995049124.43,873059433984.5149,0.0,-9165.49836918602,6382.815893519085,0.0,0.0,0.0,0.0,7.729613534357709e+23
body632,-3937622207525.1113,2300553024402.4326,0.0,-2721.3908608031084,-4657.9274527426405,0.0,0.0,0.0,0.0,5.943110579365283e+23
body633,-3462882552868.215,-831771586409.7577,0.0,1425.7487021193342,-5935.764560862649,0.0,0.0,0.0,0.0,6.976849954056974e+23
body634,26947155359.562054,1691967174453.355,0.0,-8854.969771377962,141.028886219758,0.0,0.0,0.0,0.0,7.792655947523787e+23
body635,5694095677575.033,3218063772086.888,0.0,-2216.35805808799,3921.660890620993,0.0,0.0,0.0,0.0,5.0207317974683495e+23
body636,4662474644429.412,2491305588401.3384,0.0,-2361.355584559941,4419.273408589525,0.0,0.0,0.0,0.0,6.077518500461273e+23
body637,-508459847552.02014,-156944763136.79364,0.0,4657.844902197309,-15090.195184327082,0.0,0.0,0.0,0.0,5.5493835048333626e+23
body638,2539983572514.669,3489177256145.474,0.0,-4483.334974305624,3263.6912225539218,0.0,0.0,0.0,0.0,3.953058739679858e+23
body639,2926132863851.752,2620532604721.3843,0.0,-3877.8633891950653,4330.090564111736,0.0,0.0,0.0,0.0,2.8486133698542536e+23
body640,3695246204214.8433,2375858668169.251,0.0,-2972.5275806899003,4623.263751598626,0.0,0.0,0.0,0.0,5.59337818629551e+23
body641,-5805629413793.817,1748884427829.7117,0.0,-1349.4609623015372,-4479.695816850829,0.0,0.0,0.0,0.0,5.6192305888147736e+23
body642,3232461043264.3574,1226944055070.992,0.0,-2198.6198163608337,5792.4017610763985,0.0,0.0,0.0,0.0,5.161404751650313e+23
body643,-1010975187089.0151,-5965105278328.868,0.0,4617.771639823205,-782.6270165700221,0.0,0.0,0.0,0.0,4.5635383895793166e+23
body644,-161333003362.593,-6118672838790.749,0.0,4654.903362021017,-122.7373254860775,0.0,0.0,0.0,0.0,6.204801385531319e+23
body645,-229550117774.99088,339932955915.96326,0.0,-14907.236249098267,-10066.566883635965,0.0,0.0,0.0,0.0,1.573839209008749e+23
body646,6817102777951.656,-2971264358510.843,0.0,1687.9338966624462,3872.7011357896763,0.0,0.0,0.0,0.0,1.621172315442824e+23
body647,6851105623712.4795,1384480821737.6636,0.0,-863.1268059051631,4271.184418785932,0.0,0.0,0.0,0.0,4.6798024223732345e+23
body648,572790888721.9324,-5740686891192.073,0.0,4772.6220131866685,476.1998792620764,0.0,0.0,0.0,0.0,9.804999564316909e+23
body649,-4262125396985.0728,2330516977532.299,0.0,-2507.696816276703,-4586.1576601380575,0.0,0.0,0.0,0.0,9.935709387227911e+23
body650,1985011240991.7166,-2123954366655.6306,0.0,4936.422836601756,4613.495927585269,0.0,0.0,0.0,0.0,9.160905803721153e+23
body651,-1171733882687.3242,-2605149727455.326,0.0,6216.416351099421,-2795.9950212111567,0.0,0.0,0.0,0.0,6.956132843129213e+23
body652,-2317690036456.692,-3343711346749.8145,0.0,4694.126148130845,-3253.7286491457794,0.0,0.0,0.0,0.0,4.129928984252352e+23
body653,-1358342484044.0576,-323929913904.3291,0.0,2261.447961219445,-9482.979833984815,0.0,0.0,0.0,0.0,5.759582855896084e+23
body654,933112330373.4033,5384480582854.808,0.0,-4855.744223008229,841.4841019309839,0.0,0.0,0.0,0.0,1.0312596545041699e+23
body655,-72757886590.45192,232019187408.34372,0.0,-22292.16801059792,-6990.503889300566,0.0,0.0,0.0,0.0,7.061498719989103e+23
body656,-4024142621503.1895,-818435751860.6562,0.0,1133.021856296452,-5570.921764660994,0.0,0.0,0.0,0.0,8.41024393638206e+23
body657,-1083741657351.582,1569946592712.2246,0.0,-6864.257449801572,-4738.429816446312,0.0,0.0,0.0,0.0,3.4808475501561456e+23
body658,-1096581481458.2144,-6930291376438.598,0.0,4295.713603948391,-679.7116790432351,0.0,0.0,0.0,0.0,2.0156017488982956e+23
body659,-5304423350166.828,2949177594444.09,0.0,-2272.3488754511254,-4087.0717509097067,0.0,0.0,0.0,0.0,7.894481207625131e+23
body660,6587236472655.721,649655262358.0952,0.0,-439.4818080841297,4456.164312088232,0.0,0.0,0.0,0.0,2.8547345966519273e+23
body661,803736734379.3866,172122229828.63116,0.0,-2660.886368500317,12425.194133856858,0.0,0.0,0.0,0.0,6.380064070583974e+23
body662,5037621206570.19,1590625403949.7761,0.0,-1509.1775833254253,4779.670297834981,0.0,0.0,0.0,0.0,7.664869706318754e+23
body663,299992636987.339,3038883935272.5923,0.0,-6560.693346207563,647.6587258070286,0.0,0.0,0.0,0.0,2.9554228915979805e+23
body664,6068202762071.694,2247086967039.4834,0.0,-1572.6750312739293,4246.9700143341015,0.0,0.0,0.0,0.0,5.5350626404684105e+23
body665,890458958102.1982,-2030153495508.5894,0.0,7085.801504475712,3107.949935289874,0.0,0.0,0.0,0.0,7.583657348044165e+23
body666,-1989612200224.9595,-1406137770794.899,0.0,4259.760469255061,-6027.340688583268,0.0,0.0,0.0,0.0,7.052787112932222e+23
body667,-782681439007.3563,2320973452942.1855,0.0,-6975.078581424698,-2352.144327363343,0.0,0.0,0.0,0.0,2.289343907469958e+23
body668,898159107520.0128,4881871639103.518,0.0,-5085.456479441473,935.6143279805245,0.0,0.0,0.0,0.0,3.704508583816776e+23
body669,498915824178.3909,-167251660084.67352,0.0,5047.839119847661,15057.8285054015,0.0,0.0,0.0,0.0,8.917425018674946e+23
body670,-4795946454373.369,-4856177142569.565,0.0,3137.514068291474,-3098.5997894234565,0.0,0.0,0.0,0.0,4.8448052406508915e+23
body671,3688354095284.367,-648731280775.2347,0.0,1031.2353710144198,5863.076618315473,0.0,0.0,0.0,0.0,9.474277688487205e+23
body672,1125682285951.1501,-4919068290398.204,0.0,4999.1769506797045,1144.0143957139248,0.0,0.0,0.0,0.0,3.86861011584681e+23
body673,1868625123723.7896,2545532101761.9824,0.0,-5226.056237024635,3836.3452481066997,0.0,0.0,0.0,0.0,4.388141696564188e+23
body674,-5583216580509.544,937638610314.1763,0.0,-801.8906348459053,-4774.898387265456,0.0,0.0,0.0,0.0,8.644068390340365e+23
body675,-606315098315.8539,-2220523947323.8647,0.0,7325.140683310161,-2000.13307621892,0.0,0.0,0.0,0.0,8.251985439413983e+23
body676,-6329196044193.329,-2616326746184.9526,0.0,1681.7096097702688,-4068.2494360310525,0.0,0.0,0.0,0.0,9.71007569691964e+23
body677,2796501740316.815,3135791417768.708,0.0,-4194.572298239147,3740.7235269038147,0.0,0.0,0.0,0.0,3.1857266448062716e+23
body678,-955288641599.5737,-1259189941152.127,0.0,7300.370245037072,-5538.450194554774,0.0,0.0,0.0,0.0,9.300034940601e+23
body679,5306486840658.035,3483992212809.658,0.0,-2509.506145951043,3822.24199327371,0.0,0.0,0.0,0.0,7.521262410764817e+23
body680,-171911391686.60156,1475372633286.5288,0.0,-9389.06221680839,-1094.0197180749458,0.0,0.0,0.0,0.0,7.063047285711206e+23
body681,3182008644829.546,-3237655138134.1987,0.0,3856.3446976518057,3790.06461214462,0.0,0.0,0.0,0.0,2.693469645394798e+23
body682,-918705475210.5339,-5640992636497.119,0.0,4756.209910098373,-774.6076563523641,0.0,0.0,0.0,0.0,6.029654286452745e+23
body683,2472604247153.6084,-2650561376730.394,0.0,4424.616736990762,4127.550575495732,0.0,0.0,0.0,0.0,3.996678797369392e+23
body684,7128509925408.066,688925768205.7977,0.0,-414.1062965062817,4284.875063545579,0.0,0.0,0.0,0.0,9.434437868820229e+23
body685,5330326826932.0205,4838983503055.14,0.0,-2885.9948349332176,3179.03453924143,0.0,0.0,0.0,0.0,9.996148063160305e+23
body686,168468946848.91043,3617384027265.224,0.0,-6047.315712511603,281.6358179476756,0.0,0.0,0.0,0.0,6.43961380670903e+23
body687,1368585873172.024,-807912349309.9553,0.0,4645.550431942554,7869.460962807478,0.0,0.0,0.0,0.0,5.96871363293033e+23
body688,-4257395447379.3896,3964778133221.0034,0.0,-3255.103478632937,-3495.343816230686,0.0,0.0,0.0,0.0,5.802851146746367e+23
body689,-198519931888.78165,2727975062335.808,0.0,-6947.444350864667,-505.5787343429084,0.0,0.0,0.0,0.0,5.615348860213961e+23
body690,3058865082886.2256,2181783759253.2334,0.0,-3451.2334562091264,4838.636032243716,0.0,0.0,0.0,0.0,9.83186611161919e+23
body691,1897905575943.8184,-3001815608350.882,0.0,5166.98687624831,3266.840633375082,0.0,0.0,0.0,0.0,9.228974490077402e+23
body692,-2417540496143.941,1451751558436.024,0.0,-3531.809049729032,-5881.372300068966,0.0,0.0,0.0,0.0,6.062722547179189e+23
body693,1042275478141.7495,1359900460966.9941,0.0,-6985.4218594367,5353.872667554691,0.0,0.0,0.0,0.0,3.346966989187926e+23
body694,-6149468611193.021,-3337701412190.9546,0.0,2077.577663619022,-3827.7835707761565,0.0,0.0,0.0,0.0,4.758202661996563e+23
body695,-578867345163.5839,1055070210349.9111,0.0,-9206.869648065203,-5051.375859313809,0.0,0.0,0.0,0.0,4.418557972670387e+23
body696,-6245957422129.525,27413156694.482014,0.0,-20.231119004062375,-4609.56428001758,0.0,0.0,0.0,0.0,6.891471695089196e+23
body697,-236824785235.62628,5140774011831.957,0.0,-5072.953404895881,-233.7004306860548,0.0,0.0,0.0,0.0,8.394327457231207e+23
body698,-4550255549955.919,-5621104046077.892,0.0,3329.6671891323217,-2695.348899906402,0.0,0.0,0.0,0.0,5.415360243227042e+23
body699,368241604201.707,-1268224153808.8933,0.0,9627.263712286061,2795.372586807958,0.0,0.0,0.0,0.0,2.523391397741635e+23
body700,-5394297752050.073,396712175621.76355,0.0,-363.3137921765278,-4940.162901113428,0.0,0.0,0.0,0.0,9.252094507249301e+23
body701,-2570710377844.6284,-3180393204849.6377,0.0,4430.492595780334,-3581.165145733848,0.0,0.0,0.0,0.0,1.5285884642265713e+23
body702,185688510233.8932,-267060755713.15268,0.0,16584.651150529717,11531.380403185976,0.0,0.0,0.0,0.0,9.506693000808084e+23
body703,451934531713.3874,-5002697753351.455,0.0,5119.365205587488,462.4740551849309,0.0,0.0,0.0,0.0,4.7115300017403336e+23
body704,734906943449.5477,6271097276481.67,0.0,-4553.560157751268,533.62957546468,0.0,0.0,0.0,0.0,7.364526073331139e+23
body705,-142401918026.0616,-5131678694.998122,0.0,1099.078315392929,-30498.959400041516,0.0,0.0,0.0,0.0,4.358806234181306e+23
body706,-2322768180393.4775,-4028298328729.2104,0.0,4628.1643052565,-2668.6585512334646,0.0,0.0,0.0,0.0,6.548674249759041e+23
body707,-3642391507527.0093,278503240834.7964,0.0,-459.5335580265221,-6009.987977742586,0.0,0.0,0.0,0.0,1.05951121292943e+23
body708,4148304000487.7617,309462458686.8266,0.0,-420.2039365984565,5632.779105449167,0.0,0.0,0.0,0.0,5.7647588215748554e+23
body709,2088228324996.979,-297475361304.9239,0.0,1118.6803501872312,7852.952875260023,0.0,0.0,0.0,0.0,1.1542833784218448e+23
body710,-2800657831474.71,-5415007786507.022,0.0,4144.3405384171865,-2143.46502218112,0.0,0.0,0.0,0.0,8.25550929052686e+23
body711,5329093819383.217,4242889381268.7676,0.0,-2749.3459967758376,3453.1946138984194,0.0,0.0,0.0,0.0,1.8668250122626758e+23
body712,420114517945.4333,1099914283719.5068,0.0,-9918.129830085432,3788.250042899835,0.0,0.0,0.0,0.0,5.7381038686019454e+23
body713,-663965069112.4146,6075452076698.325,0.0,-4632.4329950763695,-506.2625225094402,0.0,0.0,0.0,0.0,4.572067802482642e+23
body714,-2356939754712.6084,1579629315463.6682,0.0,-3807.6585937610625,-5681.346771773664,0.0,0.0,0.0,0.0,6.085019642031721e+23
body715,1119390294334.4912,7322608429589.08,0.0,-4184.164106815004,639.6235352617776,0.0,0.0,0.0,0.0,7.156374629233469e+23
body716,-3612784289765.9575,-5226261072867.059,0.0,3759.6277910243616,-2598.937180788215,0.0,0.0,0.0,0.0,8.723972431190684e+23
body717,4744073155588.682,3159142377873.8135,0.0,-2674.598282068336,4016.434966911396,0.0,0.0,0.0,0.0,4.4133762001583425e+23
body718,3911289627892.1807,1439181190265.254,0.0,-1948.686499905059,5295.981733674128,0.0,0.0,0.0,0.0,1.0850515538871754e+23
body719,-1343929119271.7725,1195750918.759716,0.0,-8.841818156890454,-9937.501783963737,0.0,0.0,0.0,0.0,4.9051868677449604e+23
body720,-5386738098965.873,-2365553117910.268,0.0,1909.7253749670874,-4348.746328294167,0.0,0.0,0.0,0.0,8.721642820273024e+23
body721,-768781519580.9899,-137457363085.44595,0.0,2294.4534513887183,-12832.585838780957,0.0,0.0,0.0,0.0,1.3829658185534058e+23
body722,1108694438898.7278,-1208991935276.4897,0.0,6629.337783081279,6079.3705228501385,0.0,0.0,0.0,0.0,8.987988763310442e+23
body723,3443179686790.7334,1037086256672.6418,0.0,-1752.0866955910658,5817.017900816426,0.0,0.0,0.0,0.0,1.6691325393308595e+23
body724,5587963697241.3,-4096935446176.593,0.0,2587.7631236463603,3529.547043630015,0.0,0.0,0.0,0.0,6.071588776431852e+23
body725,287077378988.6536,-137816278877.722,0.0,8835.192911137772,18404.09597794307,0.0,0.0,0.0,0.0,3.8303622390398585e+23
body726,-6145397061860.097,-3741309266764.0796,0.0,2233.4323479957443,-3668.5896862804952,0.0,0.0,0.0,0.0,7.770290228621785e+23
body727,-4296388793682.2383,3192343003354.142,0.0,-2969.8301943875263,-3996.9217445930676,0.0,0.0,0.0,0.0,1.692437422972113e+23
body728,76448374135.60825,1275487623182.4583,0.0,-10173.245244126958,609.7495925956634,0.0,0.0,0.0,0.0,8.511855040825767e+23
body729,2353422987580.6855,-1789631351234.8926,0.0,4055.4983943734474,5333.111280616095,0.0,0.0,0.0,0.0,3.985568556596457e+23
body730,3615701626972.6763,4367871061497.3604,0.0,-3726.77838880353,3085.00834709717,0.0,0.0,0.0,0.0,9.896301621226928e+23
body731,-5437308600604.764,-27086904162.690094,0.0,24.611663772920068,-4940.439494448329,0.0,0.0,0.0,0.0,9.768909946923967e+23
body732,-436001826193.82214,181920793049.6274,0.0,-6454.133023862874,-15468.346073746581,0.0,0.0,0.0,0.0,8.548071918518574e+23
body733,309381842107.2559,-2578462845452.331,0.0,7097.890535469004,851.6540980266977,0.0,0.0,0.0,0.0,9.593725572231992e+23
body734,444218743702.7317,-2979533120962.6953,0.0,6564.940151750888,978.7672592651513,0.0,0.0,0.0,0.0,1.2666309305064859e+23
body735,2096564379626.5376,-97737693478.08101,0.0,370.30394544854323,7943.363855181367,0.0,0.0,0.0,0.0,5.415431104997139e+23
body736,2526469387895.8394,-979373398025.5599,0.0,2529.550917663941,6525.430414473017,0.0,0.0,0.0,0.0,4.886631516155902e+23
body737,-2718812031320.3643,-4324408083166.5303,0.0,4315.252951478975,-2713.056080054492,0.0,0.0,0.0,0.0,1.7712470587306217e+23
body738,1384499660877.169,-4445154200334.9795,0.0,5097.586451664718,1587.7079614223514,0.0,0.0,0.0,0.0,7.417976794105472e+23
body739,386271573584.436,562439596628.8018,0.0,-11496.641193553494,7895.649081941162,0.0,0.0,0.0,0.0,7.405094393007551e+23
body740,-309753576766.93475,-4758892624913.578,0.0,5264.239768758152,-342.64633095418736,0.0,0.0,0.0,0.0,3.8501040581338254e+23
body741,863370675376.1696,28192630133.95646,0.0,-404.53693895470815,12388.53305067355,0.0,0.0,0.0,0.0,3.7744070962266826e+23
body742,-339431064152.46985,2718955887437.554,0.0,-6906.014119315142,-862.138195180615,0.0,0.0,0.0,0.0,2.1925630404477942e+23
body743,-1387574957409.7866,462022587924.75037,0.0,-3009.516990091215,-9038.368509441752,0.0,0.0,0.0,0.0,5.9926600054798095e+23
body744,3054389581912.5005,508624606635.60345,0.0,-1075.392955406656,6457.943631912084,0.0,0.0,0.0,0.0,4.18522858610733e+23
body745,-623528645542.3158,-441413736862.96783,0.0,7615.633452821015,-10757.629895098573,0.0,0.0,0.0,0.0,3.919872975151714e+23
body746,-760919126387.9464,2826947477018.201,0.0,-6501.653805111465,-1750.0264061080154,0.0,0.0,0.0,0.0,4.4901960344055435e+23
body747,570874460435.7659,-408570711163.0678,0.0,8002.240023929638,11181.110958575398,0.0,0.0,0.0,0.0,9.14686816882023e+23
body748,-6582972997241.391,-3197337111681.903,0.0,1860.513371772816,-3830.5967933873226,0.0,0.0,0.0,0.0,2.5262463105309293e+23
body749,1861033960620.541,2216512486033.123,0.0,-5186.134281566935,4354.395512387945,0.0,0.0,0.0,0.0,3.710181388375618e+23
body750,3435906108746.451,1442640967835.2183,0.0,-2310.337784042904,5502.480438616977,0.0,0.0,0.0,0.0,4.912086423364704e+23
body751,-3177487312567.0796,315851925657.4502,0.0,-637.7064515542259,-6415.361105486202,0.0,0.0,0.0,0.0,1.6922922525564144e+23
body752,41533639689.27677,1938241947310.7354,0.0,-8272.030647593474,177.25730314138227,0.0,0.0,0.0,0.0,6.625303189920052e+23
body753,1500351962366.5083,4212863771014.1562,0.0,-5131.949225632212,1827.6712730231548,0.0,0.0,0.0,0.0,1.962751308228118e+23
body754,2211388232138.947,-736640762564.4254,0.0,2384.783567868856,7159.096517852951,0.0,0.0,0.0,0.0,3.9899549378046427e+23
body755,1555531989509.7454,-4400611718588.708,0.0,5027.586961343523,1777.1557339123822,0.0,0.0,0.0,0.0,3.965875446513342e+23
body756,1021149152915.3672,-2340527627484.3794,0.0,6607.741027437149,2882.892333171826,0.0,0.0,0.0,0.0,8.735576203907516e+23
body757,4781640195087.231,5501580499100.3545,0.0,-3220.618266426802,2799.1661229526335,0.0,0.0,0.0,0.0,3.8859863983757886e+23
body758,2154699245510.7546,6754225028320.285,0.0,-4122.014515144497,1314.9845509330069,0.0,0.0,0.0,0.0,3.827649530758972e+23
body759,7078763224889.687,-1409199258052.0813,0.0,837.2260124724374,4205.597380318725,0.0,0.0,0.0,0.0,3.623033364220479e+23
body760,-5212769145745.462,294849474322.3863,0.0,-284.72319139357836,-5033.742286926432,0.0,0.0,0.0,0.0,6.182913534624645e+23
body761,-1331028488891.6204,1313493306866.0764,0.0,-5917.400629241775,-5996.398136583015,0.0,0.0,0.0,0.0,8.348450638896217e+23
body762,2252491562813.581,1958034573245.705,0.0,-4374.866860660535,5032.776656101472,0.0,0.0,0.0,0.0,6.074654577659073e+23
body763,-4278303052170.696,-1261321156042.2095,0.0,1542.5403188891398,-5232.17653393496,0.0,0.0,0.0,0.0,7.13541369817079e+23
body764,3968853780391.2646,-1207217772657.375,0.0,1646.0053416058508,5411.4134752973705,0.0,0.0,0.0,0.0,5.154600005498336e+23
body765,-4927536309761.7705,2006499129239.5627,0.0,-1883.598110491795,-4625.717473380889,0.0,0.0,0.0,0.0,3.6219808718676576e+23
body766,2185685438273.89,-4724277699187.436,0.0,4582.705427429665,2120.1870758686623,0.0,0.0,0.0,0.0,8.16091152396359e+23
body767,-3104545551238.491,13591872509.169336,0.0,-28.624746811250038,-6538.233073349035,0.0,0.0,0.0,0.0,6.700024356882972e+23
body768,-1013604108544.457,-1567913353662.1917,0.0,7080.533062102343,-4577.330364378069,0.0,0.0,0.0,0.0,7.437127521694836e+23
body769,5290398393339.514,2652404969887.857,0.0,-2122.4389575624846,4233.345879880666,0.0,0.0,0.0,0.0,9.916305529932712e+23
body770,-2942314064444.546,2115058773970.0027,0.0,-3532.4217150516433,-4914.045047664091,0.0,0.0,0.0,0.0,5.559513787265582e+23
body771,-2467624407268.486,-6433479422597.716,0.0,4097.6662740588945,-1571.7002645865016,0.0,0.0,0.0,0.0,5.892806830487299e+23
body772,-3766556667031.961,4580488493504.159,0.0,-3653.998235921563,-3004.6994848587515,0.0,0.0,0.0,0.0,9.059513638248092e+23
body773,-2617525401329.11,-3091391359978.0933,0.0,4368.427558468487,-3698.8102658857138,0.0,0.0,0.0,0.0,1.7648374064588897e+23
body774,-3164264653007.794,-4823843422293.639,0.0,4010.527013856827,-2630.7588698320656,0.0,0.0,0.0,0.0,4.1950793750364066e+23
body775,4678707230123.875,1336898366179.5613,0.0,-1434.8642390427167,5021.555758677376,0.0,0.0,0.0,0.0,9.852473853567844e+23
body776,-4112003131614.7114,3002660880778.7524,0.0,-3010.8465676060346,-4123.213045489325,0.0,0.0,0.0,0.0,7.774144999566452e+23
body777,-6547173823096.045,3058007553521.413,0.0,-1813.618465555773,-3882.9450663380208,0.0,0.0,0.0,0.0,1.0949299550612197e+23
body778,-1986331904603.5432,-133444948548.86406,0.0,547.2972682160245,-8146.535608740404,0.0,0.0,0.0,0.0,5.669179901644146e+23
body779,-3894013260484.4893,-1991359022449.6912,0.0,2508.1215453273753,-4904.5191983498235,0.0,0.0,0.0,0.0,5.01200696354416e+23
body780,415733361630.84125,-2941998325547.2847,0.0,6617.65903524738,935.1404495916275,0.0,0.0,0.0,0.0,6.297309608861325e+23
body781,-2124511681754.7036,3127502331410.8306,0.0,-4900.938659591702,-3329.2066097897564,0.0,0.0,0.0,0.0,1.2210638772319237e+23
body782,-733412653539.2731,427693817978.4857,0.0,-6298.4003633505845,-10800.545458831111,0.0,0.0,0.0,0.0,9.655550791119733e+23
body783,870159042906.6365,-340251177687.86566,0.0,4340.344046834945,11100.00455353047,0.0,0.0,0.0,0.0,2.2750765914839344e+23
body784,-2291119559914.7207,660442273646.7626,0.0,-2066.4695925006113,-7168.724795892479,0.0,0.0,0.0,0.0,2.8618059358748303e+23
body785,-3610089760159.6616,544781770164.36566,0.0,-899.6570142062927,-5961.7313803691495,0.0,0.0,0.0,0.0,4.9434934444572434e+23
body786,-2196224479374.1372,4751451165818.341,0.0,-4570.699724118546,-2112.6772162139814,0.0,0.0,0.0,0.0,3.702376748637463e+23
body787,4554313572745.041,4019505988353.3066,0.0,-3093.0322595242133,3504.569676300032,0.0,0.0,0.0,0.0,8.642620072422187e+23
body788,-2153799778474.7195,-4371350655674.861,0.0,4681.306312538629,-2306.517434337792,0.0,0.0,0.0,0.0,2.4791868356563292e+23
body789,281452378928.28204,7355396882853.393,0.0,-4243.127043486844,162.36217018666397,0.0,0.0,0.0,0.0,2.5700790954172055e+23
body790,-1172550514185.3284,-462958808660.79535,0.0,3768.104626087253,-9543.598553840146,0.0,0.0,0.0,0.0,9.626163595605547e+23
body791,-1482210721417.6223,1006663686806.1554,0.0,-4835.470946022284,-7119.743140866634,0.0,0.0,0.0,0.0,2.6600659763625428e+23
body792,-4386278944683.017,1992621765271.4597,0.0,-2170.8728727489265,-4778.656009523683,0.0,0.0,0.0,0.0,1.262730469081515e+23
body793,1502094058958.9187,4371516176873.7036,0.0,-5067.556737798316,1741.2601398006914,0.0,0.0,0.0,0.0,6.329828425243315e+23
body794,-828908855473.5138,-2835533011249.92,0.0,6433.377628145142,-1880.6635879100627,0.0,0.0,0.0,0.0,2.8520603143058972e+23
body795,2036440629985.6836,-5265864674382.405,0.0,4522.027363174679,1748.7802709924329,0.0,0.0,0.0,0.0,1.5630737632224794e+23
body796,574471568509.2152,-596702452428.3558,0.0,9118.984884181928,8779.245884290709,0.0,0.0,0.0,0.0,2.6826385206888403e+23
body797,-2400782493645.3228,655962320311.3154,0.0,-1924.7037087810052,-7044.299384913852,0.0,0.0,0.0,0.0,3.361180559071248e+23
body798,-6365053798825.641,-1119742988223.4224,0.0,785.1512448006642,-4463.104449798967,0.0,0.0,0.0,0.0,6.751977270995355e+23
body799,-3440158856490.665,-2893911343119.6377,0.0,3497.7241990684556,-4157.945926572781,0.0,0.0,0.0,0.0,6.283042431086961e+23
body800,1497350674235.5684,-2187938666406.9785,0.0,5838.810843385301,3995.8831969610114,0.0,0.0,0.0,0.0,6.556264114027824e+23
body801,-1665625577531.8137,-5868915152509.694,0.0,4486.984524761244,-1273.4272001250254,0.0,0.0,0.0,0.0,3.6770035122941674e+23
body802,3984751779944.2407,2348201458702.3306,0.0,-2719.6182749755976,4615.023009127451,0.0,0.0,0.0,0.0,2.2055299268563955e+23
